filename,File Name,,,,,Cost,Runtime
2,Artificial,disappearing-minority,1,disappearing-minorityincremental,UOB.csv,106539,4.25
2,Artificial,disappearing-minority,1,disappearing-minorityperiodic,ARF-Re.csv,132890,8.828125
2,Artificial,disappearing-minority,1,disappearing-minorityperiodic,ARF.csv,751984,12.609375
2,Artificial,disappearing-minority,1,disappearing-minorityperiodic,CALMID.csv,678148,6.40625
2,Artificial,disappearing-minority,1,disappearing-minorityperiodic,CSMOTE.csv,153971,121.9375
2,Artificial,disappearing-minority,1,disappearing-minorityperiodic,EFDT.csv,1010706,2.359375
2,Artificial,disappearing-minority,1,disappearing-minorityperiodic,MICFOAL.csv,871670,2.5625
2,Artificial,disappearing-minority,1,disappearing-minorityperiodic,OOB.csv,143853,5.015625
2,Artificial,disappearing-minority,1,disappearing-minorityperiodic,ROSE.csv,674909,11.328125
2,Artificial,disappearing-minority,1,disappearing-minorityperiodic,SGBT.csv,869429,78.15625
2,Artificial,disappearing-minority,1,disappearing-minorityperiodic,UOB.csv,113105,4.296875
2,Artificial,disappearing-minority,1,disappearing-minoritysudden,ARF-Re.csv,105807,7.6875
2,Artificial,disappearing-minority,1,disappearing-minoritysudden,ARF.csv,458424,12.09375
2,Artificial,disappearing-minority,1,disappearing-minoritysudden,CALMID.csv,416526,6.03125
2,Artificial,disappearing-minority,1,disappearing-minoritysudden,CSMOTE.csv,129109,87.546875
2,Artificial,disappearing-minority,1,disappearing-minoritysudden,EFDT.csv,593462,2.3125
2,Artificial,disappearing-minority,1,disappearing-minoritysudden,MICFOAL.csv,590520,2.515625
2,Artificial,disappearing-minority,1,disappearing-minoritysudden,OOB.csv,121402,4.921875
2,Artificial,disappearing-minority,1,disappearing-minoritysudden,ROSE.csv,380650,10.453125
2,Artificial,disappearing-minority,1,disappearing-minoritysudden,SGBT.csv,514015,75.234375
2,Artificial,disappearing-minority,1,disappearing-minoritysudden,UOB.csv,105249,4.25
2,Artificial,disappearing-minority,2,disappearing-minorityincremental,ARF-Re.csv,114816,8.609375
2,Artificial,disappearing-minority,2,disappearing-minorityincremental,ARF.csv,422134,12.546875
2,Artificial,disappearing-minority,2,disappearing-minorityincremental,CALMID.csv,378338,6.59375
2,Artificial,disappearing-minority,2,disappearing-minorityincremental,CSMOTE.csv,187565,112.734375
2,Artificial,disappearing-minority,2,disappearing-minorityincremental,EFDT.csv,606194,2.53125
2,Artificial,disappearing-minority,2,disappearing-minorityincremental,MICFOAL.csv,577267,2.703125
2,Artificial,disappearing-minority,2,disappearing-minorityincremental,OOB.csv,121945,5.375
2,Artificial,disappearing-minority,2,disappearing-minorityincremental,ROSE.csv,389789,9.40625
2,Artificial,disappearing-minority,2,disappearing-minorityincremental,SGBT.csv,665063,72.546875
2,Artificial,disappearing-minority,2,disappearing-minorityincremental,UOB.csv,113771,4.328125
2,Artificial,disappearing-minority,2,disappearing-minorityperiodic,ARF-Re.csv,139977,9.453125
2,Artificial,disappearing-minority,2,disappearing-minorityperiodic,ARF.csv,826174,13.703125
2,Artificial,disappearing-minority,2,disappearing-minorityperiodic,CALMID.csv,656491,6.875
2,Artificial,disappearing-minority,2,disappearing-minorityperiodic,CSMOTE.csv,245937,155.625
2,Artificial,disappearing-minority,2,disappearing-minorityperiodic,EFDT.csv,1080362,2.46875
2,Artificial,disappearing-minority,2,disappearing-minorityperiodic,MICFOAL.csv,909797,2.78125
2,Artificial,disappearing-minority,2,disappearing-minorityperiodic,OOB.csv,141602,5.296875
2,Artificial,disappearing-minority,2,disappearing-minorityperiodic,ROSE.csv,680604,9.890625
2,Artificial,disappearing-minority,2,disappearing-minorityperiodic,SGBT.csv,1250354,72.625
2,Artificial,disappearing-minority,2,disappearing-minorityperiodic,UOB.csv,123142,4.515625
2,Artificial,disappearing-minority,2,disappearing-minoritysudden,ARF-Re.csv,109423,7.984375
2,Artificial,disappearing-minority,2,disappearing-minoritysudden,ARF.csv,442910,11.046875
2,Artificial,disappearing-minority,2,disappearing-minoritysudden,CALMID.csv,386513,6.0625
2,Artificial,disappearing-minority,2,disappearing-minoritysudden,CSMOTE.csv,166874,59.53125
2,Artificial,disappearing-minority,2,disappearing-minoritysudden,EFDT.csv,631687,2.296875
2,Artificial,disappearing-minority,2,disappearing-minoritysudden,MICFOAL.csv,563249,2.484375
2,Artificial,disappearing-minority,2,disappearing-minoritysudden,OOB.csv,120697,5.03125
2,Artificial,disappearing-minority,2,disappearing-minoritysudden,ROSE.csv,396853,8.875
2,Artificial,disappearing-minority,2,disappearing-minoritysudden,SGBT.csv,680478,71.453125
2,Artificial,disappearing-minority,2,disappearing-minoritysudden,UOB.csv,111329,4.28125
2,Artificial,disappearing-minority,3,disappearing-minorityincremental,ARF-Re.csv,115634,8.640625
2,Artificial,disappearing-minority,3,disappearing-minorityincremental,ARF.csv,244977,11.609375
2,Artificial,disappearing-minority,3,disappearing-minorityincremental,CALMID.csv,265443,6.0625
2,Artificial,disappearing-minority,3,disappearing-minorityincremental,CSMOTE.csv,199472,74.125
2,Artificial,disappearing-minority,3,disappearing-minorityincremental,EFDT.csv,378479,2.53125
2,Artificial,disappearing-minority,3,disappearing-minorityincremental,MICFOAL.csv,505688,2.734375
2,Artificial,disappearing-minority,3,disappearing-minorityincremental,OOB.csv,124950,5.09375
2,Artificial,disappearing-minority,3,disappearing-minorityincremental,ROSE.csv,351603,9.515625
2,Artificial,disappearing-minority,3,disappearing-minorityincremental,SGBT.csv,543100,72.875
2,Artificial,disappearing-minority,3,disappearing-minorityincremental,UOB.csv,108563,4.234375
2,Artificial,disappearing-minority,3,disappearing-minorityperiodic,ARF-Re.csv,144921,10.15625
2,Artificial,disappearing-minority,3,disappearing-minorityperiodic,ARF.csv,447815,14.484375
2,Artificial,disappearing-minority,3,disappearing-minorityperiodic,CALMID.csv,387235,6.796875
2,Artificial,disappearing-minority,3,disappearing-minorityperiodic,CSMOTE.csv,280816,160.625
2,Artificial,disappearing-minority,3,disappearing-minorityperiodic,EFDT.csv,594207,2.546875
2,Artificial,disappearing-minority,3,disappearing-minorityperiodic,MICFOAL.csv,729182,2.71875
2,Artificial,disappearing-minority,3,disappearing-minorityperiodic,OOB.csv,135093,5.546875
2,Artificial,disappearing-minority,3,disappearing-minorityperiodic,ROSE.csv,700699,10.25
2,Artificial,disappearing-minority,3,disappearing-minorityperiodic,SGBT.csv,1016699,74.21875
2,Artificial,disappearing-minority,3,disappearing-minorityperiodic,UOB.csv,119853,4.734375
2,Artificial,disappearing-minority,3,disappearing-minoritysudden,ARF-Re.csv,113453,8.59375
2,Artificial,disappearing-minority,3,disappearing-minoritysudden,ARF.csv,257164,10.578125
2,Artificial,disappearing-minority,3,disappearing-minoritysudden,CALMID.csv,270467,6.5625
2,Artificial,disappearing-minority,3,disappearing-minoritysudden,CSMOTE.csv,186845,85.625
2,Artificial,disappearing-minority,3,disappearing-minoritysudden,EFDT.csv,387483,2.8125
2,Artificial,disappearing-minority,3,disappearing-minoritysudden,MICFOAL.csv,509361,3.21875
2,Artificial,disappearing-minority,3,disappearing-minoritysudden,OOB.csv,124323,5.84375
2,Artificial,disappearing-minority,3,disappearing-minoritysudden,ROSE.csv,364337,9.453125
2,Artificial,disappearing-minority,3,disappearing-minoritysudden,SGBT.csv,566173,76.1875
2,Artificial,disappearing-minority,3,disappearing-minoritysudden,UOB.csv,108646,4.765625
2,Artificial,disappearing-minority,4,disappearing-minorityincremental,ARF-Re.csv,112903,10.28125
2,Artificial,disappearing-minority,4,disappearing-minorityincremental,ARF.csv,167654,14.25
2,Artificial,disappearing-minority,4,disappearing-minorityincremental,CALMID.csv,174764,8.6875
2,Artificial,disappearing-minority,4,disappearing-minorityincremental,CSMOTE.csv,296629,165.3125
2,Artificial,disappearing-minority,4,disappearing-minorityincremental,EFDT.csv,192808,2.71875
2,Artificial,disappearing-minority,4,disappearing-minorityincremental,MICFOAL.csv,317130,2.984375
2,Artificial,disappearing-minority,4,disappearing-minorityincremental,OOB.csv,139029,5.9375
2,Artificial,disappearing-minority,4,disappearing-minorityincremental,ROSE.csv,294463,10.0625
2,Artificial,disappearing-minority,4,disappearing-minorityincremental,SGBT.csv,338177,69.734375
2,Artificial,disappearing-minority,4,disappearing-minorityincremental,UOB.csv,129692,4.5625
2,Artificial,disappearing-minority,4,disappearing-minorityperiodic,ARF-Re.csv,141787,10.8125
2,Artificial,disappearing-minority,4,disappearing-minorityperiodic,ARF.csv,254464,15
2,Artificial,disappearing-minority,4,disappearing-minorityperiodic,CALMID.csv,239460,7.421875
2,Artificial,disappearing-minority,4,disappearing-minorityperiodic,CSMOTE.csv,430962,274.40625
2,Artificial,disappearing-minority,4,disappearing-minorityperiodic,EFDT.csv,250976,2.921875
2,Artificial,disappearing-minority,4,disappearing-minorityperiodic,MICFOAL.csv,455492,3.125
2,Artificial,disappearing-minority,4,disappearing-minorityperiodic,OOB.csv,161153,5.859375
2,Artificial,disappearing-minority,4,disappearing-minorityperiodic,ROSE.csv,317532,10.703125
2,Artificial,disappearing-minority,4,disappearing-minorityperiodic,SGBT.csv,559090,73.109375
2,Artificial,disappearing-minority,4,disappearing-minorityperiodic,UOB.csv,138205,5.15625
2,Artificial,disappearing-minority,4,disappearing-minoritysudden,ARF-Re.csv,109887,8.96875
2,Artificial,disappearing-minority,4,disappearing-minoritysudden,ARF.csv,163150,10.796875
2,Artificial,disappearing-minority,4,disappearing-minoritysudden,CALMID.csv,176681,6.59375
2,Artificial,disappearing-minority,4,disappearing-minoritysudden,CSMOTE.csv,249391,132.09375
2,Artificial,disappearing-minority,4,disappearing-minoritysudden,EFDT.csv,196349,2.78125
2,Artificial,disappearing-minority,4,disappearing-minoritysudden,MICFOAL.csv,316596,3.046875
2,Artificial,disappearing-minority,4,disappearing-minoritysudden,OOB.csv,138648,5.984375
2,Artificial,disappearing-minority,4,disappearing-minoritysudden,ROSE.csv,304994,9.609375
2,Artificial,disappearing-minority,4,disappearing-minoritysudden,SGBT.csv,347023,71.703125
2,Artificial,disappearing-minority,4,disappearing-minoritysudden,UOB.csv,127463,4.5
2,Artificial,jitter,1,jitterincremental,ARF-Re.csv,107408,9.296875
2,Artificial,jitter,1,jitterincremental,ARF.csv,780516,12.921875
2,Artificial,jitter,1,jitterincremental,CALMID.csv,729365,7.3125
2,Artificial,jitter,1,jitterincremental,CSMOTE.csv,139475,151.90625
2,Artificial,jitter,1,jitterincremental,EFDT.csv,1020123,2.640625
2,Artificial,jitter,1,jitterincremental,MICFOAL.csv,839777,3.296875
2,Artificial,jitter,1,jitterincremental,OOB.csv,130493,6.375
2,Artificial,jitter,1,jitterincremental,ROSE.csv,453600,12.875
2,Artificial,jitter,1,jitterincremental,SGBT.csv,912449,77.546875
2,Artificial,jitter,1,jitterincremental,UOB.csv,117507,4.46875
2,Artificial,jitter,1,jitterperiodic,ARF-Re.csv,107408,9.8125
2,Artificial,jitter,1,jitterperiodic,ARF.csv,780516,14.75
2,Artificial,jitter,1,jitterperiodic,CALMID.csv,729365,7.921875
2,Artificial,jitter,1,jitterperiodic,CSMOTE.csv,139475,164.71875
2,Artificial,jitter,1,jitterperiodic,EFDT.csv,1020123,2.390625
2,Artificial,jitter,1,jitterperiodic,MICFOAL.csv,839777,2.625
2,Artificial,jitter,1,jitterperiodic,OOB.csv,130493,5.390625
2,Artificial,jitter,1,jitterperiodic,ROSE.csv,453600,10.125
2,Artificial,jitter,1,jitterperiodic,SGBT.csv,912449,72.625
2,Artificial,jitter,1,jitterperiodic,UOB.csv,117507,4.578125
2,Artificial,jitter,1,jittersudden,ARF-Re.csv,107408,9.671875
2,Artificial,jitter,1,jittersudden,ARF.csv,780516,13.5625
2,Artificial,jitter,1,jittersudden,CALMID.csv,729365,7.921875
2,Artificial,jitter,1,jittersudden,CSMOTE.csv,139475,173.9375
2,Artificial,jitter,1,jittersudden,EFDT.csv,1020123,2.75
2,Artificial,jitter,1,jittersudden,MICFOAL.csv,839777,2.90625
2,Artificial,jitter,1,jittersudden,OOB.csv,130493,6.140625
2,Artificial,jitter,1,jittersudden,ROSE.csv,453600,12.34375
2,Artificial,jitter,1,jittersudden,SGBT.csv,912449,73.734375
2,Artificial,jitter,1,jittersudden,UOB.csv,117507,4.4375
2,Artificial,jitter,2,jitterincremental,ARF-Re.csv,112427,9.71875
2,Artificial,jitter,2,jitterincremental,ARF.csv,772807,13.6875
2,Artificial,jitter,2,jitterincremental,CALMID.csv,658365,6.96875
2,Artificial,jitter,2,jitterincremental,CSMOTE.csv,207819,260.125
2,Artificial,jitter,2,jitterincremental,EFDT.csv,1013152,2.4375
2,Artificial,jitter,2,jitterincremental,MICFOAL.csv,853295,2.921875
2,Artificial,jitter,2,jitterincremental,OOB.csv,124776,5.421875
2,Artificial,jitter,2,jitterincremental,ROSE.csv,715817,10
2,Artificial,jitter,2,jitterincremental,SGBT.csv,1255397,73.296875
2,Artificial,jitter,2,jitterincremental,UOB.csv,121802,5.296875
2,Artificial,jitter,2,jitterperiodic,ARF-Re.csv,112427,11.046875
2,Artificial,jitter,2,jitterperiodic,ARF.csv,772807,16.6875
2,Artificial,jitter,2,jitterperiodic,CALMID.csv,658365,8.65625
2,Artificial,jitter,2,jitterperiodic,CSMOTE.csv,207819,288.78125
2,Artificial,jitter,2,jitterperiodic,EFDT.csv,1013152,2.4375
2,Artificial,jitter,2,jitterperiodic,MICFOAL.csv,853295,2.890625
2,Artificial,jitter,2,jitterperiodic,OOB.csv,124776,5.421875
2,Artificial,jitter,2,jitterperiodic,ROSE.csv,715817,9.96875
2,Artificial,jitter,2,jitterperiodic,SGBT.csv,1255397,72.03125
2,Artificial,jitter,2,jitterperiodic,UOB.csv,121802,5.28125
2,Artificial,jitter,2,jittersudden,ARF-Re.csv,112427,10.53125
2,Artificial,jitter,2,jittersudden,ARF.csv,772807,14.125
2,Artificial,jitter,2,jittersudden,CALMID.csv,658365,7.0625
2,Artificial,jitter,2,jittersudden,CSMOTE.csv,207819,299.625
2,Artificial,jitter,2,jittersudden,EFDT.csv,1013152,2.515625
2,Artificial,jitter,2,jittersudden,MICFOAL.csv,853295,3.140625
2,Artificial,jitter,2,jittersudden,OOB.csv,124776,5.515625
2,Artificial,jitter,2,jittersudden,ROSE.csv,715817,9.9375
2,Artificial,jitter,2,jittersudden,SGBT.csv,1255397,72.75
2,Artificial,jitter,2,jittersudden,UOB.csv,121802,4.515625
2,Artificial,jitter,3,jitterincremental,ARF-Re.csv,113854,10.15625
2,Artificial,jitter,3,jitterincremental,ARF.csv,403253,15.171875
2,Artificial,jitter,3,jitterincremental,CALMID.csv,347315,7.09375
2,Artificial,jitter,3,jitterincremental,CSMOTE.csv,277272,412.546875
2,Artificial,jitter,3,jitterincremental,EFDT.csv,466078,2.765625
2,Artificial,jitter,3,jitterincremental,MICFOAL.csv,573158,3.0625
2,Artificial,jitter,3,jitterincremental,OOB.csv,138409,6.078125
2,Artificial,jitter,3,jitterincremental,ROSE.csv,684552,11.640625
2,Artificial,jitter,3,jitterincremental,SGBT.csv,1002010,73.828125
2,Artificial,jitter,3,jitterincremental,UOB.csv,127450,5.59375
2,Artificial,jitter,3,jitterperiodic,ARF-Re.csv,113854,12.015625
2,Artificial,jitter,3,jitterperiodic,ARF.csv,403253,16.140625
2,Artificial,jitter,3,jitterperiodic,CALMID.csv,347315,7.46875
2,Artificial,jitter,3,jitterperiodic,CSMOTE.csv,277272,422.9375
2,Artificial,jitter,3,jitterperiodic,EFDT.csv,466078,2.796875
2,Artificial,jitter,3,jitterperiodic,MICFOAL.csv,573158,2.8125
2,Artificial,jitter,3,jitterperiodic,OOB.csv,138409,5.578125
2,Artificial,jitter,3,jitterperiodic,ROSE.csv,684552,10.84375
2,Artificial,jitter,3,jitterperiodic,SGBT.csv,1002010,71.96875
2,Artificial,jitter,3,jitterperiodic,UOB.csv,127450,4.921875
2,Artificial,jitter,3,jittersudden,ARF-Re.csv,113854,10.1875
2,Artificial,jitter,3,jittersudden,ARF.csv,403253,14.765625
2,Artificial,jitter,3,jittersudden,CALMID.csv,347315,7.265625
2,Artificial,jitter,3,jittersudden,CSMOTE.csv,277272,472.0625
2,Artificial,jitter,3,jittersudden,EFDT.csv,466078,2.78125
2,Artificial,jitter,3,jittersudden,MICFOAL.csv,573158,2.828125
2,Artificial,jitter,3,jittersudden,OOB.csv,138409,5.5625
2,Artificial,jitter,3,jittersudden,ROSE.csv,684552,10.015625
2,Artificial,jitter,3,jittersudden,SGBT.csv,1002010,69.015625
2,Artificial,jitter,3,jittersudden,UOB.csv,127450,5.34375
2,Artificial,jitter,4,jitterincremental,ARF-Re.csv,114930,11.984375
2,Artificial,jitter,4,jitterincremental,ARF.csv,197248,18.421875
2,Artificial,jitter,4,jitterincremental,CALMID.csv,194839,8.203125
2,Artificial,jitter,4,jitterincremental,CSMOTE.csv,310938,544.015625
2,Artificial,jitter,4,jitterincremental,EFDT.csv,216844,2.609375
2,Artificial,jitter,4,jitterincremental,MICFOAL.csv,354676,2.6875
2,Artificial,jitter,4,jitterincremental,OOB.csv,132836,5.390625
2,Artificial,jitter,4,jitterincremental,ROSE.csv,524688,9.8125
2,Artificial,jitter,4,jitterincremental,SGBT.csv,569664,68.15625
2,Artificial,jitter,4,jitterincremental,UOB.csv,134363,5.546875
2,Artificial,jitter,4,jitterperiodic,ARF-Re.csv,114930,11.828125
2,Artificial,jitter,4,jitterperiodic,ARF.csv,197248,18.390625
2,Artificial,jitter,4,jitterperiodic,CALMID.csv,194839,8.25
2,Artificial,jitter,4,jitterperiodic,CSMOTE.csv,310938,534.09375
2,Artificial,jitter,4,jitterperiodic,EFDT.csv,216844,2.578125
2,Artificial,jitter,4,jitterperiodic,MICFOAL.csv,354676,2.734375
2,Artificial,jitter,4,jitterperiodic,OOB.csv,132836,5.71875
2,Artificial,jitter,4,jitterperiodic,ROSE.csv,524688,10.421875
2,Artificial,jitter,4,jitterperiodic,SGBT.csv,569664,70.078125
2,Artificial,jitter,4,jitterperiodic,UOB.csv,134363,6.21875
2,Artificial,jitter,4,jittersudden,ARF-Re.csv,114930,13.78125
2,Artificial,jitter,4,jittersudden,ARF.csv,197248,20.09375
2,Artificial,jitter,4,jittersudden,CALMID.csv,194839,9.171875
2,Artificial,jitter,4,jittersudden,CSMOTE.csv,310938,542.140625
2,Artificial,jitter,4,jittersudden,EFDT.csv,216844,2.828125
2,Artificial,jitter,4,jittersudden,MICFOAL.csv,354676,3.046875
2,Artificial,jitter,4,jittersudden,OOB.csv,132836,6.03125
2,Artificial,jitter,4,jittersudden,ROSE.csv,524688,10.65625
2,Artificial,jitter,4,jittersudden,SGBT.csv,569664,67.484375
2,Artificial,jitter,4,jittersudden,UOB.csv,134363,5.78125
2,Artificial,minority-share,1,minority-shareincremental,ARF-Re.csv,99790,8.875
2,Artificial,minority-share,1,minority-shareincremental,ARF.csv,455822,10.265625
2,Artificial,minority-share,1,minority-shareincremental,CALMID.csv,408611,5.8125
2,Artificial,minority-share,1,minority-shareincremental,CSMOTE.csv,141610,45.84375
2,Artificial,minority-share,1,minority-shareincremental,EFDT.csv,580447,2.03125
2,Artificial,minority-share,1,minority-shareincremental,MICFOAL.csv,554137,2.5625
2,Artificial,minority-share,1,minority-shareincremental,OOB.csv,171276,5.15625
2,Artificial,minority-share,1,minority-shareincremental,ROSE.csv,229471,10.578125
2,Artificial,minority-share,1,minority-shareincremental,SGBT.csv,503422,100.59375
2,Artificial,minority-share,1,minority-shareincremental,UOB.csv,120794,4.046875
2,Artificial,minority-share,1,minority-shareperiodic,ARF-Re.csv,102927,6.90625
2,Artificial,minority-share,1,minority-shareperiodic,ARF.csv,143258,8.1875
2,Artificial,minority-share,1,minority-shareperiodic,CALMID.csv,145714,5.1875
2,Artificial,minority-share,1,minority-shareperiodic,CSMOTE.csv,113871,5.3125
2,Artificial,minority-share,1,minority-shareperiodic,EFDT.csv,149005,2.109375
2,Artificial,minority-share,1,minority-shareperiodic,MICFOAL.csv,148177,2.4375
2,Artificial,minority-share,1,minority-shareperiodic,OOB.csv,129761,4.671875
2,Artificial,minority-share,1,minority-shareperiodic,ROSE.csv,132056,8.421875
2,Artificial,minority-share,1,minority-shareperiodic,SGBT.csv,147322,99.515625
2,Artificial,minority-share,1,minority-shareperiodic,UOB.csv,95470,3.484375
2,Artificial,minority-share,1,minority-sharesudden,ARF-Re.csv,92380,7.546875
2,Artificial,minority-share,1,minority-sharesudden,ARF.csv,442497,8.78125
2,Artificial,minority-share,1,minority-sharesudden,CALMID.csv,396910,5.265625
2,Artificial,minority-share,1,minority-sharesudden,CSMOTE.csv,123505,61.796875
2,Artificial,minority-share,1,minority-sharesudden,EFDT.csv,581337,2.28125
2,Artificial,minority-share,1,minority-sharesudden,MICFOAL.csv,570158,2.75
2,Artificial,minority-share,1,minority-sharesudden,OOB.csv,121223,5.078125
2,Artificial,minority-share,1,minority-sharesudden,ROSE.csv,300218,9.71875
2,Artificial,minority-share,1,minority-sharesudden,SGBT.csv,497680,105.8125
2,Artificial,minority-share,1,minority-sharesudden,UOB.csv,110168,4.40625
2,Artificial,minority-share,2,minority-shareincremental,ARF-Re.csv,96671,9.515625
2,Artificial,minority-share,2,minority-shareincremental,ARF.csv,496486,10.9375
2,Artificial,minority-share,2,minority-shareincremental,CALMID.csv,423353,6.1875
2,Artificial,minority-share,2,minority-shareincremental,CSMOTE.csv,185681,89.984375
2,Artificial,minority-share,2,minority-shareincremental,EFDT.csv,1078120,2
2,Artificial,minority-share,2,minority-shareincremental,MICFOAL.csv,822322,2.578125
2,Artificial,minority-share,2,minority-shareincremental,OOB.csv,167782,5.265625
2,Artificial,minority-share,2,minority-shareincremental,ROSE.csv,162071,10.578125
2,Artificial,minority-share,2,minority-shareincremental,SGBT.csv,739778,101.1875
2,Artificial,minority-share,2,minority-shareincremental,UOB.csv,117999,3.890625
2,Artificial,minority-share,2,minority-shareperiodic,ARF-Re.csv,99919,6.59375
2,Artificial,minority-share,2,minority-shareperiodic,ARF.csv,174847,7.46875
2,Artificial,minority-share,2,minority-shareperiodic,CALMID.csv,167514,4.828125
2,Artificial,minority-share,2,minority-shareperiodic,CSMOTE.csv,122795,4.546875
2,Artificial,minority-share,2,minority-shareperiodic,EFDT.csv,201475,1.984375
2,Artificial,minority-share,2,minority-shareperiodic,MICFOAL.csv,200255,2.25
2,Artificial,minority-share,2,minority-shareperiodic,OOB.csv,132105,4.171875
2,Artificial,minority-share,2,minority-shareperiodic,ROSE.csv,138702,7.65625
2,Artificial,minority-share,2,minority-shareperiodic,SGBT.csv,186114,100.484375
2,Artificial,minority-share,2,minority-shareperiodic,UOB.csv,104143,4.15625
2,Artificial,minority-share,2,minority-sharesudden,ARF-Re.csv,94304,8.890625
2,Artificial,minority-share,2,minority-sharesudden,ARF.csv,442498,11.125
2,Artificial,minority-share,2,minority-sharesudden,CALMID.csv,328847,6.234375
2,Artificial,minority-share,2,minority-sharesudden,CSMOTE.csv,153851,134.234375
2,Artificial,minority-share,2,minority-sharesudden,EFDT.csv,1078395,2.234375
2,Artificial,minority-share,2,minority-sharesudden,MICFOAL.csv,929210,2.375
2,Artificial,minority-share,2,minority-sharesudden,OOB.csv,119030,4.421875
2,Artificial,minority-share,2,minority-sharesudden,ROSE.csv,212256,8.59375
2,Artificial,minority-share,2,minority-sharesudden,SGBT.csv,721012,101.015625
2,Artificial,minority-share,2,minority-sharesudden,UOB.csv,114934,4.125
2,Artificial,minority-share,3,minority-shareincremental,ARF-Re.csv,95659,9.34375
2,Artificial,minority-share,3,minority-shareincremental,ARF.csv,324271,11.203125
2,Artificial,minority-share,3,minority-shareincremental,CALMID.csv,261501,6.15625
2,Artificial,minority-share,3,minority-shareincremental,CSMOTE.csv,208665,133.5
2,Artificial,minority-share,3,minority-shareincremental,EFDT.csv,1589651,2.109375
2,Artificial,minority-share,3,minority-shareincremental,MICFOAL.csv,769559,2.578125
2,Artificial,minority-share,3,minority-shareincremental,OOB.csv,154976,4.90625
2,Artificial,minority-share,3,minority-shareincremental,ROSE.csv,148332,9.484375
2,Artificial,minority-share,3,minority-shareincremental,SGBT.csv,603119,102.9375
2,Artificial,minority-share,3,minority-shareincremental,UOB.csv,130016,4.515625
2,Artificial,minority-share,3,minority-shareperiodic,ARF-Re.csv,97749,7.1875
2,Artificial,minority-share,3,minority-shareperiodic,ARF.csv,175116,8.484375
2,Artificial,minority-share,3,minority-shareperiodic,CALMID.csv,155859,5.390625
2,Artificial,minority-share,3,minority-shareperiodic,CSMOTE.csv,117216,5.015625
2,Artificial,minority-share,3,minority-shareperiodic,EFDT.csv,256717,2.21875
2,Artificial,minority-share,3,minority-shareperiodic,MICFOAL.csv,230777,2.734375
2,Artificial,minority-share,3,minority-shareperiodic,OOB.csv,125057,4.890625
2,Artificial,minority-share,3,minority-shareperiodic,ROSE.csv,124354,8.4375
2,Artificial,minority-share,3,minority-shareperiodic,SGBT.csv,197378,98.46875
2,Artificial,minority-share,3,minority-shareperiodic,UOB.csv,111294,4.015625
2,Artificial,minority-share,3,minority-sharesudden,ARF-Re.csv,93958,8.84375
2,Artificial,minority-share,3,minority-sharesudden,ARF.csv,265792,11.59375
2,Artificial,minority-share,3,minority-sharesudden,CALMID.csv,219359,6.15625
2,Artificial,minority-share,3,minority-sharesudden,CSMOTE.csv,183215,173.4375
2,Artificial,minority-share,3,minority-sharesudden,EFDT.csv,1586386,1.9375
2,Artificial,minority-share,3,minority-sharesudden,MICFOAL.csv,328411,2.375
2,Artificial,minority-share,3,minority-sharesudden,OOB.csv,115822,4.296875
2,Artificial,minority-share,3,minority-sharesudden,ROSE.csv,120605,8.484375
2,Artificial,minority-share,3,minority-sharesudden,SGBT.csv,550789,102.8125
2,Artificial,minority-share,3,minority-sharesudden,UOB.csv,124201,4.296875
2,Artificial,minority-share,4,minority-shareincremental,ARF-Re.csv,97215,9.34375
2,Artificial,minority-share,4,minority-shareincremental,ARF.csv,227545,11.25
2,Artificial,minority-share,4,minority-shareincremental,CALMID.csv,196059,6.703125
2,Artificial,minority-share,4,minority-shareincremental,CSMOTE.csv,257170,167.546875
2,Artificial,minority-share,4,minority-shareincremental,EFDT.csv,2055773,2.046875
2,Artificial,minority-share,4,minority-shareincremental,MICFOAL.csv,994318,2.5625
2,Artificial,minority-share,4,minority-shareincremental,OOB.csv,142006,4.46875
2,Artificial,minority-share,4,minority-shareincremental,ROSE.csv,138148,8.6875
2,Artificial,minority-share,4,minority-shareincremental,SGBT.csv,330398,100.9375
2,Artificial,minority-share,4,minority-shareincremental,UOB.csv,128664,4.578125
2,Artificial,minority-share,4,minority-shareperiodic,ARF-Re.csv,98741,7.671875
2,Artificial,minority-share,4,minority-shareperiodic,ARF.csv,159263,8.9375
2,Artificial,minority-share,4,minority-shareperiodic,CALMID.csv,160813,5.8125
2,Artificial,minority-share,4,minority-shareperiodic,CSMOTE.csv,125106,4.421875
2,Artificial,minority-share,4,minority-shareperiodic,EFDT.csv,304138,2.40625
2,Artificial,minority-share,4,minority-shareperiodic,MICFOAL.csv,193528,2.671875
2,Artificial,minority-share,4,minority-shareperiodic,OOB.csv,125998,4.734375
2,Artificial,minority-share,4,minority-shareperiodic,ROSE.csv,117771,9.3125
2,Artificial,minority-share,4,minority-shareperiodic,SGBT.csv,184714,104.609375
2,Artificial,minority-share,4,minority-shareperiodic,UOB.csv,111621,3.671875
2,Artificial,minority-share,4,minority-sharesudden,ARF-Re.csv,95083,8.328125
2,Artificial,minority-share,4,minority-sharesudden,ARF.csv,150206,10.265625
2,Artificial,minority-share,4,minority-sharesudden,CALMID.csv,132343,5.59375
2,Artificial,minority-share,4,minority-sharesudden,CSMOTE.csv,233589,198.953125
2,Artificial,minority-share,4,minority-sharesudden,EFDT.csv,2085940,2.296875
