File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean,AUC,Runtime
Artificial_shapeshift_4_shapeshiftperiodic_UOB.csv,39371,46735,13277,617,0.7478,0.9846,0.85,0.9846,0.7788,0.8756,0.9318701583447107,5.375
Artificial_shapeshift_4_shapeshiftsudden_ARF-Re.csv,39615,50134,9848,403,0.8009,0.9899,0.8854,0.9899,0.8358,0.9096,0.9485999884793932,11.71875
Artificial_shapeshift_4_shapeshiftsudden_ARF.csv,38811,50938,9044,1207,0.811,0.9698,0.8833,0.9698,0.8492,0.9075,0.9481846573896536,15.890625
Artificial_shapeshift_4_shapeshiftsudden_CALMID.csv,38636,49665,10317,1382,0.7892,0.9655,0.8685,0.9655,0.828,0.8941,0.9354452513724031,8.21875
Artificial_shapeshift_4_shapeshiftsudden_CSMOTE.csv,37685,40019,19963,2333,0.6537,0.9417,0.7717,0.9417,0.6672,0.7926,0.8510454045387821,539.640625
Artificial_shapeshift_4_shapeshiftsudden_EFDT.csv,36489,48132,11850,3529,0.7549,0.9118,0.8259,0.9118,0.8024,0.8554,0.9175838592116059,3.125
Artificial_shapeshift_4_shapeshiftsudden_MICFOAL.csv,37025,46885,13097,2993,0.7387,0.9252,0.8215,0.9252,0.7817,0.8504,0.894743442607307,3.265625
Artificial_shapeshift_4_shapeshiftsudden_OOB.csv,38857,47685,12297,1161,0.7596,0.971,0.8524,0.971,0.795,0.8786,0.9319739105632268,6.640625
Artificial_shapeshift_4_shapeshiftsudden_ROSE.csv,39370,44845,15137,648,0.7223,0.9838,0.833,0.9838,0.7476,0.8576,0.9111181590270974,12.015625
Artificial_shapeshift_4_shapeshiftsudden_SGBT.csv,35949,51746,8236,4069,0.8136,0.8983,0.8539,0.8983,0.8627,0.8803,0.9327940743160527,72.046875
Artificial_shapeshift_4_shapeshiftsudden_UOB.csv,38996,46827,13155,1022,0.7478,0.9745,0.8462,0.9745,0.7807,0.8722,0.9288269936342657,5.0625
Artificial_splitting-clusters_1_splitting-clustersincremental_ARF-Re.csv,9447,79235,10890,428,0.4645,0.9567,0.6254,0.9567,0.8792,0.9171,0.9616950140276339,9.03125
Artificial_splitting-clusters_1_splitting-clustersincremental_ARF.csv,4767,88820,1305,5108,0.7851,0.4827,0.5979,0.4827,0.9855,0.6897,0.9617486981161888,11.515625
Artificial_splitting-clusters_1_splitting-clustersincremental_CALMID.csv,5612,87490,2635,4263,0.6805,0.5683,0.6194,0.5683,0.9708,0.7428,0.9519651342193508,6.84375
Artificial_splitting-clusters_1_splitting-clustersincremental_CSMOTE.csv,8998,76704,13421,877,0.4014,0.9112,0.5573,0.9112,0.8511,0.8806,0.9333337543145069,153.953125
Artificial_splitting-clusters_1_splitting-clustersincremental_EFDT.csv,4404,87577,2548,5471,0.6335,0.446,0.5234,0.446,0.9717,0.6583,0.9333340189258941,2.90625
Artificial_splitting-clusters_1_splitting-clustersincremental_MICFOAL.csv,5372,87171,2954,4503,0.6452,0.544,0.5903,0.544,0.9672,0.7254,0.8985711142400674,2.96875
Artificial_splitting-clusters_1_splitting-clustersincremental_OOB.csv,9295,78728,11397,580,0.4492,0.9413,0.6082,0.9413,0.8735,0.9068,0.9564174708123387,6.625
Artificial_splitting-clusters_1_splitting-clustersincremental_ROSE.csv,8066,82948,7177,1809,0.5292,0.8168,0.6422,0.8168,0.9204,0.867,0.9626648759985252,13.265625
Artificial_splitting-clusters_1_splitting-clustersincremental_SGBT.csv,2756,89931,194,7119,0.9342,0.2791,0.4298,0.2791,0.9978,0.5277,0.9559807373022701,77.9375
Artificial_splitting-clusters_1_splitting-clustersincremental_UOB.csv,9208,74882,15243,667,0.3766,0.9325,0.5365,0.9325,0.8309,0.8802,0.9418591882582208,4.421875
Artificial_splitting-clusters_1_splitting-clustersperiodic_ARF-Re.csv,9537,82105,7970,388,0.5448,0.9609,0.6953,0.9609,0.9115,0.9359,0.9749298310741609,8.859375
Artificial_splitting-clusters_1_splitting-clustersperiodic_ARF.csv,5983,88300,1775,3942,0.7712,0.6028,0.6767,0.6028,0.9803,0.7687,0.9745685156016781,11.65625
Artificial_splitting-clusters_1_splitting-clustersperiodic_CALMID.csv,7038,86974,3101,2887,0.6942,0.7091,0.7016,0.7091,0.9656,0.8275,0.9671032779149198,7.140625
Artificial_splitting-clusters_1_splitting-clustersperiodic_CSMOTE.csv,9460,78471,11604,465,0.4491,0.9531,0.6105,0.9531,0.8712,0.9112,0.9517883588473361,163.109375
Artificial_splitting-clusters_1_splitting-clustersperiodic_EFDT.csv,6258,87454,2621,3667,0.7048,0.6305,0.6656,0.6305,0.9709,0.7824,0.961751379587819,2.625
Artificial_splitting-clusters_1_splitting-clustersperiodic_MICFOAL.csv,7060,86568,3507,2865,0.6681,0.7113,0.689,0.7113,0.9611,0.8268,0.9445383646849008,3.140625
Artificial_splitting-clusters_1_splitting-clustersperiodic_OOB.csv,9440,82017,8058,485,0.5395,0.9511,0.6885,0.9511,0.9105,0.9306,0.9718778622069071,6.1875
Artificial_splitting-clusters_1_splitting-clustersperiodic_ROSE.csv,8787,84155,5920,1138,0.5975,0.8853,0.7135,0.8853,0.9343,0.9095,0.9753916281632086,12.078125
Artificial_splitting-clusters_1_splitting-clustersperiodic_SGBT.csv,3588,89867,208,6337,0.9452,0.3615,0.523,0.3615,0.9977,0.6006,0.9709269294899087,82.75
Artificial_splitting-clusters_1_splitting-clustersperiodic_UOB.csv,9615,77965,12110,310,0.4426,0.9688,0.6076,0.9688,0.8656,0.9157,0.9635220143303475,5.359375
Artificial_splitting-clusters_1_splitting-clusterssudden_ARF-Re.csv,9516,78754,11365,365,0.4557,0.9631,0.6187,0.9631,0.8739,0.9174,0.9602682860470743,11.140625
Artificial_splitting-clusters_1_splitting-clusterssudden_ARF.csv,4803,88837,1282,5078,0.7893,0.4861,0.6017,0.4861,0.9858,0.6922,0.9634278884448031,14.265625
