File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean,AUC,Runtime
Artificial_appearing-clusters_1_appearing-clustersperiodic_CALMID.csv,8797,85765,4325,1113,0.6704,0.8877,0.7639,0.8877,0.952,0.9193,0.978856120894466,6.875
Artificial_appearing-clusters_1_appearing-clustersperiodic_CSMOTE.csv,9790,80212,9878,120,0.4978,0.9879,0.662,0.9879,0.8904,0.9379,0.959978289453567,152.203125
Artificial_appearing-clusters_1_appearing-clustersperiodic_EFDT.csv,7025,86927,3163,2885,0.6895,0.7089,0.6991,0.7089,0.9649,0.827,0.9734101883092802,2.21875
Artificial_appearing-clusters_1_appearing-clustersperiodic_MICFOAL.csv,8630,85549,4541,1280,0.6552,0.8708,0.7478,0.8708,0.9496,0.9094,0.9684165918171973,2.671875
Artificial_appearing-clusters_1_appearing-clustersperiodic_OOB.csv,9859,83734,6356,51,0.608,0.9949,0.7548,0.9949,0.9294,0.9616,0.9786032265749723,4.75
Artificial_appearing-clusters_1_appearing-clustersperiodic_ROSE.csv,9470,84504,5586,440,0.629,0.9556,0.7586,0.9556,0.938,0.9468,0.9781531373660536,8.890625
Artificial_appearing-clusters_1_appearing-clustersperiodic_SGBT.csv,3423,89513,577,6487,0.8558,0.3454,0.4922,0.3454,0.9936,0.5858,0.9751302436771659,77.4375
Artificial_appearing-clusters_1_appearing-clustersperiodic_UOB.csv,9894,79984,10106,16,0.4947,0.9984,0.6616,0.9984,0.8878,0.9415,0.9722770059853814,4.671875
Artificial_appearing-clusters_1_appearing-clusterssudden_ARF-Re.csv,9592,79006,11168,234,0.462,0.9762,0.6272,0.9762,0.8762,0.9248,0.9653934196135475,8.859375
Artificial_appearing-clusters_1_appearing-clusterssudden_ARF.csv,5175,88351,1823,4651,0.7395,0.5267,0.6152,0.5267,0.9798,0.7183,0.9672054178079063,12.421875
Artificial_appearing-clusters_1_appearing-clusterssudden_CALMID.csv,6450,86731,3443,3376,0.652,0.6564,0.6542,0.6564,0.9618,0.7946,0.9581063415578694,7.734375
Artificial_appearing-clusters_1_appearing-clusterssudden_CSMOTE.csv,8389,75562,14612,1437,0.3647,0.8538,0.5111,0.8538,0.838,0.8458,0.927734710856927,162.25
Artificial_appearing-clusters_1_appearing-clusterssudden_EFDT.csv,4657,87548,2626,5169,0.6394,0.4739,0.5444,0.4739,0.9709,0.6783,0.9459060832572417,2.421875
Artificial_appearing-clusters_1_appearing-clusterssudden_MICFOAL.csv,6497,86030,4144,3329,0.6106,0.6612,0.6349,0.6612,0.954,0.7942,0.9431849972564293,3.015625
Artificial_appearing-clusters_1_appearing-clusterssudden_OOB.csv,9498,79873,10301,328,0.4797,0.9666,0.6412,0.9666,0.8858,0.9253,0.963938064496254,5.25
Artificial_appearing-clusters_1_appearing-clusterssudden_ROSE.csv,8205,82858,7316,1621,0.5286,0.835,0.6474,0.835,0.9189,0.8759,0.9633953884059897,10.421875
Artificial_appearing-clusters_1_appearing-clusterssudden_SGBT.csv,2674,89847,327,7152,0.891,0.2721,0.4169,0.2721,0.9964,0.5207,0.9569630468052603,79.046875
Artificial_appearing-clusters_1_appearing-clusterssudden_UOB.csv,9392,74983,15191,434,0.3821,0.9558,0.5459,0.9558,0.8315,0.8915,0.9485730678925193,4.859375
Artificial_appearing-clusters_2_appearing-clustersincremental_ARF-Re.csv,19731,70977,9034,258,0.6859,0.9871,0.8094,0.9871,0.8871,0.9358,0.9701844091264606,11.171875
Artificial_appearing-clusters_2_appearing-clustersincremental_ARF.csv,16322,74966,5045,3667,0.7639,0.8165,0.7893,0.8165,0.9369,0.8747,0.9699122096360857,14.203125
Artificial_appearing-clusters_2_appearing-clustersincremental_CALMID.csv,17826,73698,6313,2163,0.7385,0.8918,0.8079,0.8918,0.9211,0.9063,0.96835373008291,7.78125
Artificial_appearing-clusters_2_appearing-clustersincremental_CSMOTE.csv,17723,66964,13047,2266,0.576,0.8866,0.6983,0.8866,0.8369,0.8614,0.9310286047084805,306.578125
Artificial_appearing-clusters_2_appearing-clustersincremental_EFDT.csv,14854,74723,5288,5135,0.7375,0.7431,0.7403,0.7431,0.9339,0.8331,0.9535209382470479,2.65625
Artificial_appearing-clusters_2_appearing-clustersincremental_MICFOAL.csv,17647,72652,7359,2342,0.7057,0.8828,0.7844,0.8828,0.908,0.8953,0.9491470396205883,2.953125
Artificial_appearing-clusters_2_appearing-clustersincremental_OOB.csv,19744,70280,9731,245,0.6699,0.9877,0.7983,0.9877,0.8784,0.9315,0.9657117997743618,5.96875
Artificial_appearing-clusters_2_appearing-clustersincremental_ROSE.csv,18906,61908,18103,1083,0.5108,0.9458,0.6634,0.9458,0.7737,0.8555,0.9035073326024405,12.203125
Artificial_appearing-clusters_2_appearing-clustersincremental_SGBT.csv,12432,77298,2713,7557,0.8209,0.6219,0.7077,0.6219,0.9661,0.7751,0.964174981658167,76.078125
Artificial_appearing-clusters_2_appearing-clustersincremental_UOB.csv,19747,67507,12504,242,0.6123,0.9879,0.756,0.9879,0.8437,0.913,0.9579390685599231,4.84375
Artificial_appearing-clusters_2_appearing-clustersperiodic_ARF-Re.csv,20058,74777,5120,45,0.7966,0.9978,0.8859,0.9978,0.9359,0.9663,0.9800399377676847,9.46875
Artificial_appearing-clusters_2_appearing-clustersperiodic_ARF.csv,19652,75386,4511,451,0.8133,0.9776,0.8879,0.9776,0.9435,0.9604,0.9802044808112023,12.703125
Artificial_appearing-clusters_2_appearing-clustersperiodic_CALMID.csv,19875,75038,4859,228,0.8035,0.9887,0.8865,0.9887,0.9392,0.9636,0.9793948766017793,6.578125
Artificial_appearing-clusters_2_appearing-clustersperiodic_CSMOTE.csv,20017,70453,9444,86,0.6794,0.9957,0.8077,0.9957,0.8818,0.937,0.9587944535172629,317.390625
Artificial_appearing-clusters_2_appearing-clustersperiodic_EFDT.csv,19521,74537,5360,582,0.7846,0.971,0.8679,0.971,0.9329,0.9518,0.9730157312529685,2.515625
Artificial_appearing-clusters_2_appearing-clustersperiodic_MICFOAL.csv,19616,74147,5750,487,0.7733,0.9758,0.8628,0.9758,0.928,0.9516,0.9697784992218171,2.75
Artificial_appearing-clusters_2_appearing-clustersperiodic_OOB.csv,20087,73823,6074,16,0.7678,0.9992,0.8684,0.9992,0.924,0.9609,0.9788869155457589,5.578125
Artificial_appearing-clusters_2_appearing-clustersperiodic_ROSE.csv,19026,57771,22126,1077,0.4623,0.9464,0.6212,0.9464,0.7231,0.8272,0.8701053938214416,11.1875
Artificial_appearing-clusters_2_appearing-clustersperiodic_SGBT.csv,16252,76501,3396,3851,0.8272,0.8084,0.8177,0.8084,0.9575,0.8798,0.9763717630203551,78.15625
Artificial_appearing-clusters_2_appearing-clustersperiodic_UOB.csv,20092,72216,7681,11,0.7234,0.9995,0.8393,0.9995,0.9039,0.9505,0.9738832275505617,5.09375
Artificial_appearing-clusters_2_appearing-clusterssudden_ARF-Re.csv,19747,70397,9634,222,0.6721,0.9889,0.8003,0.9889,0.8796,0.9327,0.9688343020947879,11.59375
Artificial_appearing-clusters_2_appearing-clusterssudden_ARF.csv,15830,75095,4936,4139,0.7623,0.7927,0.7772,0.7927,0.9383,0.8625,0.9685365607916921,14.875
Artificial_appearing-clusters_2_appearing-clusterssudden_CALMID.csv,17461,73632,6399,2508,0.7318,0.8744,0.7968,0.8744,0.92,0.8969,0.9622876486155345,8.203125
Artificial_appearing-clusters_2_appearing-clusterssudden_CSMOTE.csv,17483,66548,13483,2486,0.5646,0.8755,0.6865,0.8755,0.8315,0.8532,0.926036442940557,293.859375
Artificial_appearing-clusters_2_appearing-clusterssudden_EFDT.csv,14325,74801,5230,5644,0.7325,0.7174,0.7249,0.7174,0.9347,0.8188,0.9509431901187666,2.375
Artificial_appearing-clusters_2_appearing-clusterssudden_MICFOAL.csv,17471,72456,7575,2498,0.6976,0.8749,0.7762,0.8749,0.9053,0.89,0.946325442964165,2.578125
Artificial_appearing-clusters_2_appearing-clusterssudden_OOB.csv,19702,69939,10092,267,0.6613,0.9866,0.7918,0.9866,0.8739,0.9286,0.964245775489125,5.078125
Artificial_appearing-clusters_2_appearing-clusterssudden_ROSE.csv,16661,61251,18780,3308,0.4701,0.8343,0.6014,0.8343,0.7653,0.7991,0.8676518032296188,10.15625
Artificial_appearing-clusters_2_appearing-clusterssudden_SGBT.csv,12024,77425,2606,7945,0.8219,0.6021,0.695,0.6021,0.9674,0.7632,0.9622449067149031,75.71875
Artificial_appearing-clusters_2_appearing-clusterssudden_UOB.csv,19711,67464,12567,258,0.6107,0.9871,0.7545,0.9871,0.843,0.9122,0.9556878045202424,5.453125
Artificial_appearing-clusters_3_appearing-clustersincremental_ARF-Re.csv,29801,62000,7991,208,0.7886,0.9931,0.8791,0.9931,0.8858,0.9379,0.971056506815773,12.125
Artificial_appearing-clusters_3_appearing-clustersincremental_ARF.csv,28482,63412,6579,1527,0.8124,0.9491,0.8754,0.9491,0.906,0.9273,0.9711776260571463,15.828125
Artificial_appearing-clusters_3_appearing-clustersincremental_CALMID.csv,29141,62905,7086,868,0.8044,0.9711,0.8799,0.9711,0.8988,0.9342,0.9689873009807706,8.96875
Artificial_appearing-clusters_3_appearing-clustersincremental_CSMOTE.csv,28650,61174,8817,1359,0.7647,0.9547,0.8492,0.9547,0.874,0.9135,0.9496162312265111,447.515625
Artificial_appearing-clusters_3_appearing-clustersincremental_EFDT.csv,25480,63641,6350,4529,0.8005,0.8491,0.8241,0.8491,0.9093,0.8787,0.9537077578369081,2.65625
Artificial_appearing-clusters_3_appearing-clustersincremental_MICFOAL.csv,28490,62018,7973,1519,0.7813,0.9494,0.8572,0.9494,0.8861,0.9172,0.9505236802226371,2.96875
Artificial_appearing-clusters_3_appearing-clustersincremental_OOB.csv,29696,61337,8654,313,0.7743,0.9896,0.8688,0.9896,0.8764,0.9312,0.9667542808409495,6.0625
Artificial_appearing-clusters_3_appearing-clustersincremental_ROSE.csv,27048,49629,20362,2961,0.5705,0.9013,0.6987,0.9013,0.7091,0.7994,0.8599658959212886,12.703125
Artificial_appearing-clusters_3_appearing-clustersincremental_SGBT.csv,25329,64941,5050,4680,0.8338,0.844,0.8389,0.844,0.9278,0.885,0.9629671508695363,72.90625
Artificial_appearing-clusters_3_appearing-clustersincremental_UOB.csv,29682,60166,9825,327,0.7513,0.9891,0.854,0.9891,0.8596,0.9221,0.9610416220763923,4.75
Artificial_appearing-clusters_3_appearing-clustersperiodic_ARF-Re.csv,30092,65375,4504,29,0.8698,0.999,0.93,0.999,0.9355,0.9668,0.9800540554015627,9.046875
Artificial_appearing-clusters_3_appearing-clustersperiodic_ARF.csv,30009,65658,4221,112,0.8767,0.9963,0.9327,0.9963,0.9396,0.9675,0.9803483971612488,12.375
Artificial_appearing-clusters_3_appearing-clustersperiodic_CALMID.csv,30013,65408,4471,108,0.8703,0.9964,0.9291,0.9964,0.936,0.9657,0.979492591717677,6.671875
Artificial_appearing-clusters_3_appearing-clustersperiodic_CSMOTE.csv,30034,62288,7591,87,0.7982,0.9971,0.8867,0.9971,0.8914,0.9428,0.9588487077421229,471.28125
Artificial_appearing-clusters_3_appearing-clustersperiodic_EFDT.csv,29979,64581,5298,142,0.8498,0.9953,0.9168,0.9953,0.9242,0.9591,0.9702047731742479,2.328125
Artificial_appearing-clusters_3_appearing-clustersperiodic_MICFOAL.csv,29859,64342,5537,262,0.8436,0.9913,0.9115,0.9913,0.9208,0.9554,0.9692933405502552,2.546875
Artificial_appearing-clusters_3_appearing-clustersperiodic_OOB.csv,30099,64492,5387,22,0.8482,0.9993,0.9176,0.9993,0.9229,0.9603,0.9787720668563078,4.84375
Artificial_appearing-clusters_3_appearing-clustersperiodic_ROSE.csv,29636,49333,20546,485,0.5906,0.9839,0.7381,0.9839,0.706,0.8334,0.8700353695235007,9.359375
Artificial_appearing-clusters_3_appearing-clustersperiodic_SGBT.csv,28933,65815,4064,1188,0.8768,0.9606,0.9168,0.9606,0.9418,0.9512,0.9729052107548273,69.5
Artificial_appearing-clusters_3_appearing-clustersperiodic_UOB.csv,30109,63781,6098,12,0.8316,0.9996,0.9079,0.9996,0.9127,0.9552,0.9756403595287546,4.53125
Artificial_appearing-clusters_3_appearing-clusterssudden_ARF-Re.csv,29854,61546,8408,192,0.7803,0.9936,0.8741,0.9936,0.8798,0.935,0.9693302730478333,10.046875
Artificial_appearing-clusters_3_appearing-clusterssudden_ARF.csv,28246,63226,6728,1800,0.8076,0.9401,0.8688,0.9401,0.9038,0.9218,0.9696659930409742,13.21875
Artificial_appearing-clusters_3_appearing-clusterssudden_CALMID.csv,29158,62472,7482,888,0.7958,0.9704,0.8745,0.9704,0.893,0.9309,0.9675176334865225,7.171875
Artificial_appearing-clusters_3_appearing-clusterssudden_CSMOTE.csv,28570,59891,10063,1476,0.7395,0.9509,0.832,0.9509,0.8561,0.9023,0.9429204719292232,445.109375
Artificial_appearing-clusters_3_appearing-clusterssudden_EFDT.csv,22919,64516,5438,7127,0.8082,0.7628,0.7849,0.7628,0.9223,0.8387,0.9502186958392458,2.28125
Artificial_appearing-clusters_3_appearing-clusterssudden_MICFOAL.csv,28161,61741,8213,1885,0.7742,0.9373,0.848,0.9373,0.8826,0.9095,0.947226432711877,2.609375
Artificial_appearing-clusters_3_appearing-clusterssudden_OOB.csv,29734,60891,9063,312,0.7664,0.9896,0.8638,0.9896,0.8704,0.9281,0.9647197102761899,4.890625
Artificial_appearing-clusters_3_appearing-clusterssudden_ROSE.csv,26602,49941,20013,3444,0.5707,0.8854,0.694,0.8854,0.7139,0.795,0.8594275827602316,10.796875
Artificial_appearing-clusters_3_appearing-clusterssudden_SGBT.csv,24982,64837,5117,5064,0.83,0.8315,0.8307,0.8315,0.9269,0.8779,0.9613708796867418,73.3125
Artificial_appearing-clusters_3_appearing-clusterssudden_UOB.csv,29735,59760,10194,311,0.7447,0.9896,0.8499,0.9896,0.8543,0.9195,0.9592762538197737,4.4375
Artificial_appearing-clusters_4_appearing-clustersincremental_ARF-Re.csv,39804,53131,6888,177,0.8525,0.9956,0.9185,0.9956,0.8852,0.9388,0.9712212723726588,10.03125
Artificial_appearing-clusters_4_appearing-clustersincremental_ARF.csv,39401,53574,6445,580,0.8594,0.9855,0.9181,0.9855,0.8926,0.9379,0.9706833492039111,12.953125
Artificial_appearing-clusters_4_appearing-clustersincremental_CALMID.csv,39472,53429,6590,509,0.8569,0.9873,0.9175,0.9873,0.8902,0.9375,0.9690426508465494,6.59375
Artificial_appearing-clusters_4_appearing-clustersincremental_CSMOTE.csv,36755,48928,11091,3226,0.7682,0.9193,0.837,0.9193,0.8152,0.8657,0.9310627497744028,514.375
Artificial_appearing-clusters_4_appearing-clustersincremental_EFDT.csv,36599,53466,6553,3382,0.8481,0.9154,0.8805,0.9154,0.8908,0.903,0.9574175388718762,2.5625
Artificial_appearing-clusters_4_appearing-clustersincremental_MICFOAL.csv,39028,52183,7836,953,0.8328,0.9762,0.8988,0.9762,0.8694,0.9213,0.9474130406131419,2.609375
Artificial_appearing-clusters_4_appearing-clustersincremental_OOB.csv,39626,52199,7820,355,0.8352,0.9911,0.9065,0.9911,0.8697,0.9284,0.9651114707350501,5.46875
Artificial_appearing-clusters_4_appearing-clustersincremental_ROSE.csv,37980,40030,19989,2001,0.6552,0.95,0.7755,0.95,0.667,0.796,0.8600880468539956,9.5
Artificial_appearing-clusters_4_appearing-clustersincremental_SGBT.csv,38044,53999,6020,1937,0.8634,0.9516,0.9053,0.9516,0.8997,0.9253,0.95739409619826,69.640625
Artificial_appearing-clusters_4_appearing-clustersincremental_UOB.csv,39624,51536,8483,357,0.8237,0.9911,0.8996,0.9911,0.8587,0.9225,0.9625118466535437,4.71875
Artificial_appearing-clusters_4_appearing-clustersperiodic_ARF-Re.csv,39940,56194,3839,27,0.9123,0.9993,0.9538,0.9993,0.9361,0.9672,0.9803295344048208,9.265625
Artificial_appearing-clusters_4_appearing-clustersperiodic_ARF.csv,39917,56275,3758,50,0.914,0.9987,0.9545,0.9987,0.9374,0.9676,0.9796902401838303,12.25
Artificial_appearing-clusters_4_appearing-clustersperiodic_CALMID.csv,39919,56032,4001,48,0.9089,0.9988,0.9517,0.9988,0.9334,0.9655,0.9794392022844997,6.0625
Artificial_appearing-clusters_4_appearing-clustersperiodic_CSMOTE.csv,39871,53480,6553,96,0.8588,0.9976,0.923,0.9976,0.8908,0.9427,0.9614963923702232,525.234375
Artificial_appearing-clusters_4_appearing-clustersperiodic_EFDT.csv,39856,55422,4611,111,0.8963,0.9972,0.9441,0.9972,0.9232,0.9595,0.9747766950627343,2.515625
Artificial_appearing-clusters_4_appearing-clustersperiodic_MICFOAL.csv,39812,54912,5121,155,0.886,0.9961,0.9379,0.9961,0.9147,0.9545,0.9684055298930632,2.5
Artificial_appearing-clusters_4_appearing-clustersperiodic_OOB.csv,39949,55150,4883,18,0.8911,0.9995,0.9422,0.9995,0.9187,0.9583,0.9784428436671154,4.78125
Artificial_appearing-clusters_4_appearing-clustersperiodic_ROSE.csv,39622,42007,18026,345,0.6873,0.9914,0.8118,0.9914,0.6997,0.8329,0.8714054439806482,9.46875
Artificial_appearing-clusters_4_appearing-clustersperiodic_SGBT.csv,39341,56185,3848,626,0.9109,0.9843,0.9462,0.9843,0.9359,0.9598,0.9703431684145266,67.625
Artificial_appearing-clusters_4_appearing-clustersperiodic_UOB.csv,39952,54696,5337,15,0.8822,0.9996,0.9372,0.9996,0.9111,0.9543,0.9769143426357745,4.5625
Artificial_appearing-clusters_4_appearing-clusterssudden_ARF-Re.csv,39742,52862,7184,212,0.8469,0.9947,0.9149,0.9947,0.8804,0.9358,0.970007066264965,10.234375
Artificial_appearing-clusters_4_appearing-clusterssudden_ARF.csv,39290,53329,6717,664,0.854,0.9834,0.9141,0.9834,0.8881,0.9345,0.9687499290873376,13.1875
Artificial_appearing-clusters_4_appearing-clusterssudden_CALMID.csv,39417,53119,6927,537,0.8505,0.9866,0.9135,0.9866,0.8846,0.9342,0.9674542475170431,6.703125
Artificial_appearing-clusters_4_appearing-clusterssudden_CSMOTE.csv,36252,48529,11517,3702,0.7589,0.9073,0.8265,0.9073,0.8082,0.8563,0.9254929278486067,569.421875
Artificial_appearing-clusters_4_appearing-clusterssudden_EFDT.csv,34654,53644,6402,5300,0.8441,0.8673,0.8555,0.8673,0.8934,0.8803,0.9499819223042781,2.46875
Artificial_appearing-clusters_4_appearing-clusterssudden_MICFOAL.csv,39037,51924,8122,917,0.8278,0.977,0.8962,0.977,0.8647,0.9192,0.9456868206034448,2.703125
Artificial_appearing-clusters_4_appearing-clusterssudden_OOB.csv,39615,51832,8214,339,0.8283,0.9915,0.9026,0.9915,0.8632,0.9251,0.9636487024528796,5.140625
Artificial_appearing-clusters_4_appearing-clusterssudden_ROSE.csv,37667,39986,20060,2287,0.6525,0.9428,0.7712,0.9428,0.6659,0.7923,0.8591137606435456,9.921875
Artificial_appearing-clusters_4_appearing-clusterssudden_SGBT.csv,37981,53891,6155,1973,0.8605,0.9506,0.9033,0.9506,0.8975,0.9237,0.9561668984565571,70.15625
Artificial_appearing-clusters_4_appearing-clusterssudden_UOB.csv,39595,51151,8895,359,0.8166,0.991,0.8954,0.991,0.8519,0.9188,0.9603575500260833,5.390625
Artificial_appearing-minority_1_appearing-minorityincremental_ARF-Re.csv,4793,83395,11735,77,0.29,0.9842,0.448,0.9842,0.8766,0.9289,0.9637372159701055,8.640625
Artificial_appearing-minority_1_appearing-minorityincremental_ARF.csv,1466,94929,201,3404,0.8794,0.301,0.4485,0.301,0.9979,0.5481,0.9694900332000024,9.625
Artificial_appearing-minority_1_appearing-minorityincremental_CALMID.csv,1800,94270,860,3070,0.6767,0.3696,0.4781,0.3696,0.991,0.6052,0.9580169479525587,6.265625
Artificial_appearing-minority_1_appearing-minorityincremental_CSMOTE.csv,4326,82507,12623,544,0.2552,0.8883,0.3965,0.8883,0.8673,0.8777,0.9310055320386175,58.6875
Artificial_appearing-minority_1_appearing-minorityincremental_EFDT.csv,0,95130,0,4870,0.0,0.0,0.0,0.0,1.0,0.0,0.915516881578456,2.125
Artificial_appearing-minority_1_appearing-minorityincremental_MICFOAL.csv,347,95026,104,4523,0.7694,0.0713,0.1304,0.0713,0.9989,0.2668,0.889722287517071,2.546875
Artificial_appearing-minority_1_appearing-minorityincremental_OOB.csv,4068,88768,6362,802,0.39,0.8353,0.5318,0.8353,0.9331,0.8829,0.9642116828781365,5.203125
Artificial_appearing-minority_1_appearing-minorityincremental_ROSE.csv,3425,91045,4085,1445,0.4561,0.7033,0.5533,0.7033,0.9571,0.8204,0.9687814847983879,11.078125
Artificial_appearing-minority_1_appearing-minorityincremental_SGBT.csv,841,95130,0,4029,1.0,0.1727,0.2945,0.1727,1.0,0.4156,0.9697215288017197,100.46875
Artificial_appearing-minority_1_appearing-minorityincremental_UOB.csv,4522,80190,14940,348,0.2324,0.9285,0.3717,0.9285,0.843,0.8847,0.9335224045513424,3.828125
Artificial_appearing-minority_1_appearing-minorityperiodic_ARF-Re.csv,455,96700,2800,45,0.1398,0.91,0.2423,0.91,0.9719,0.9404,0.9807133869346734,6.40625
Artificial_appearing-minority_1_appearing-minorityperiodic_ARF.csv,122,99469,31,378,0.7974,0.244,0.3737,0.244,0.9997,0.4939,0.9745142110552764,7.84375
Artificial_appearing-minority_1_appearing-minorityperiodic_CALMID.csv,178,99426,74,322,0.7063,0.356,0.4734,0.356,0.9993,0.5964,0.9331834271356784,4.890625
Artificial_appearing-minority_1_appearing-minorityperiodic_CSMOTE.csv,337,98381,1119,163,0.2315,0.674,0.3446,0.674,0.9888,0.8163,0.9636015175879397,5.578125
Artificial_appearing-minority_1_appearing-minorityperiodic_EFDT.csv,0,99500,0,500,0.0,0.0,0.0,0.0,1.0,0.0,0.9009269949748744,2.0625
Artificial_appearing-minority_1_appearing-minorityperiodic_MICFOAL.csv,95,99328,172,405,0.3558,0.19,0.2477,0.19,0.9983,0.4355,0.790722,2.234375
Artificial_appearing-minority_1_appearing-minorityperiodic_OOB.csv,294,98920,580,206,0.3364,0.588,0.4279,0.588,0.9942,0.7646,0.9713628341708542,4.4375
Artificial_appearing-minority_1_appearing-minorityperiodic_ROSE.csv,270,99150,350,230,0.4355,0.54,0.4821,0.54,0.9965,0.7336,0.9742918994974874,8.59375
Artificial_appearing-minority_1_appearing-minorityperiodic_SGBT.csv,43,99500,0,457,1.0,0.086,0.1584,0.086,1.0,0.2933,0.9876096884422111,105.1875
Artificial_appearing-minority_1_appearing-minorityperiodic_UOB.csv,429,83420,16080,71,0.026,0.858,0.0504,0.858,0.8384,0.8481,0.9166722512562814,4.0625
Artificial_appearing-minority_1_appearing-minoritysudden_ARF-Re.csv,4877,83091,12007,25,0.2889,0.9949,0.4477,0.9949,0.8737,0.9324,0.9632841571518411,8.5625
Artificial_appearing-minority_1_appearing-minoritysudden_ARF.csv,1337,94878,220,3565,0.8587,0.2727,0.414,0.2727,0.9977,0.5216,0.9692176162983974,10.890625
Artificial_appearing-minority_1_appearing-minoritysudden_CALMID.csv,1885,94152,946,3017,0.6658,0.3845,0.4875,0.3845,0.9901,0.617,0.9630780157906037,6.53125
Artificial_appearing-minority_1_appearing-minoritysudden_CSMOTE.csv,4447,80991,14107,455,0.2397,0.9072,0.3792,0.9072,0.8517,0.879,0.9289902366515783,70.921875
Artificial_appearing-minority_1_appearing-minoritysudden_EFDT.csv,0,95097,1,4902,0.0,0.0,0.0,0.0,1.0,0.0,0.9173983787250188,2.265625
Artificial_appearing-minority_1_appearing-minoritysudden_MICFOAL.csv,585,94746,352,4317,0.6243,0.1193,0.2004,0.1193,0.9963,0.3448,0.8940124138642215,2.5625
Artificial_appearing-minority_1_appearing-minoritysudden_OOB.csv,4476,87271,7827,426,0.3638,0.9131,0.5203,0.9131,0.9177,0.9154,0.9638737655919275,4.984375
Artificial_appearing-minority_1_appearing-minoritysudden_ROSE.csv,2898,91941,3157,2004,0.4786,0.5912,0.529,0.5912,0.9668,0.756,0.9660966287528906,9.515625
Artificial_appearing-minority_1_appearing-minoritysudden_SGBT.csv,879,95096,2,4023,0.9977,0.1793,0.304,0.1793,1.0,0.4235,0.9701250784702339,101.84375
Artificial_appearing-minority_1_appearing-minoritysudden_UOB.csv,4546,80482,14616,356,0.2372,0.9274,0.3778,0.9274,0.8463,0.8859,0.9360644406943421,3.796875
Artificial_appearing-minority_2_appearing-minorityincremental_ARF-Re.csv,9801,80401,9734,64,0.5017,0.9935,0.6667,0.9935,0.892,0.9414,0.9675000255150303,7.59375
Artificial_appearing-minority_2_appearing-minorityincremental_ARF.csv,6044,87690,2445,3821,0.712,0.6127,0.6586,0.6127,0.9729,0.772,0.9746824275610012,10.28125
Artificial_appearing-minority_2_appearing-minorityincremental_CALMID.csv,7063,86604,3531,2802,0.6667,0.716,0.6905,0.716,0.9608,0.8294,0.9715975077199485,6.0
Artificial_appearing-minority_2_appearing-minorityincremental_CSMOTE.csv,9222,82998,7137,643,0.5637,0.9348,0.7033,0.9348,0.9208,0.9278,0.9654025010802768,80.203125
Artificial_appearing-minority_2_appearing-minorityincremental_EFDT.csv,62,90135,0,9803,1.0,0.0063,0.0125,0.0063,1.0,0.0793,0.9404492939590445,2.0
Artificial_appearing-minority_2_appearing-minorityincremental_MICFOAL.csv,4213,87194,2941,5652,0.5889,0.4271,0.4951,0.4271,0.9674,0.6428,0.9359279737824137,2.3125
