File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean,AUC,Runtime
Artificial_appearing-clusters_1_appearing-clustersperiodic_SGBT.csv,3423,89513,577,6487,0.8558,0.3454,0.4922,0.3454,0.9936,0.5858,0.9751302436771659,77.9375
Artificial_appearing-clusters_1_appearing-clustersperiodic_UOB.csv,9897,79949,10141,13,0.4939,0.9987,0.6609,0.9987,0.8874,0.9414,0.9722341292522927,4.078125
Artificial_appearing-clusters_1_appearing-clusterssudden_ARF-Re.csv,9593,79138,11036,233,0.465,0.9763,0.63,0.9763,0.8776,0.9256,0.9659918262104216,9.609375
Artificial_appearing-clusters_1_appearing-clusterssudden_ARF.csv,5143,88329,1845,4683,0.736,0.5234,0.6118,0.5234,0.9795,0.716,0.9662715317317789,12.265625
Artificial_appearing-clusters_1_appearing-clusterssudden_CALMID.csv,6396,86773,3401,3430,0.6529,0.6509,0.6519,0.6509,0.9623,0.7914,0.9626566008613756,7.421875
Artificial_appearing-clusters_1_appearing-clusterssudden_CSMOTE.csv,8806,79734,10440,1020,0.4575,0.8962,0.6058,0.8962,0.8842,0.8902,0.9462442888814668,164.609375
Artificial_appearing-clusters_1_appearing-clusterssudden_EFDT.csv,4657,87548,2626,5169,0.6394,0.4739,0.5444,0.4739,0.9709,0.6783,0.9459060832572417,2.28125
Artificial_appearing-clusters_1_appearing-clusterssudden_MICFOAL.csv,5987,86451,3723,3839,0.6166,0.6093,0.6129,0.6093,0.9587,0.7643,0.934992066540049,2.671875
Artificial_appearing-clusters_1_appearing-clusterssudden_OOB.csv,9500,79898,10276,326,0.4804,0.9668,0.6418,0.9668,0.886,0.9256,0.963748665419143,5.6875
Artificial_appearing-clusters_1_appearing-clusterssudden_ROSE.csv,8175,82890,7284,1651,0.5288,0.832,0.6466,0.832,0.9192,0.8745,0.963597436886059,11.921875
Artificial_appearing-clusters_1_appearing-clusterssudden_SGBT.csv,2674,89847,327,7152,0.891,0.2721,0.4169,0.2721,0.9964,0.5207,0.9569630468052603,79.671875
Artificial_appearing-clusters_1_appearing-clusterssudden_UOB.csv,9411,74925,15249,415,0.3816,0.9578,0.5458,0.9578,0.8309,0.8921,0.9485481008964233,5.03125
Artificial_appearing-clusters_2_appearing-clustersincremental_ARF-Re.csv,19783,70930,9081,206,0.6854,0.9897,0.8099,0.9897,0.8865,0.9367,0.9701022452276387,10.9375
Artificial_appearing-clusters_2_appearing-clustersincremental_ARF.csv,16262,75104,4907,3727,0.7682,0.8135,0.7902,0.8135,0.9387,0.8739,0.9702682968614953,15.15625
Artificial_appearing-clusters_2_appearing-clustersincremental_CALMID.csv,17922,73601,6410,2067,0.7366,0.8966,0.8087,0.8966,0.9199,0.9082,0.9659937326554964,8.140625
Artificial_appearing-clusters_2_appearing-clustersincremental_CSMOTE.csv,18657,69765,10246,1332,0.6455,0.9334,0.7632,0.9334,0.8719,0.9021,0.9462251200452934,318.390625
Artificial_appearing-clusters_2_appearing-clustersincremental_EFDT.csv,14854,74723,5288,5135,0.7375,0.7431,0.7403,0.7431,0.9339,0.8331,0.9535209382470479,3.125
Artificial_appearing-clusters_2_appearing-clustersincremental_MICFOAL.csv,17497,72885,7126,2492,0.7106,0.8753,0.7844,0.8753,0.9109,0.893,0.9500699869686673,3.578125
Artificial_appearing-clusters_2_appearing-clustersincremental_OOB.csv,19737,70321,9690,252,0.6707,0.9874,0.7988,0.9874,0.8789,0.9316,0.9662066589411918,6.921875
Artificial_appearing-clusters_2_appearing-clustersincremental_ROSE.csv,17981,62393,17618,2008,0.5051,0.8995,0.6469,0.8995,0.7798,0.8375,0.8981529713359946,14.109375
Artificial_appearing-clusters_2_appearing-clustersincremental_SGBT.csv,12432,77298,2713,7557,0.8209,0.6219,0.7077,0.6219,0.9661,0.7751,0.964174981658167,79.453125
Artificial_appearing-clusters_2_appearing-clustersincremental_UOB.csv,19753,68073,11938,236,0.6233,0.9882,0.7644,0.9882,0.8508,0.9169,0.9575012276049174,4.484375
Artificial_appearing-clusters_2_appearing-clustersperiodic_ARF-Re.csv,20065,74777,5120,38,0.7967,0.9981,0.8861,0.9981,0.9359,0.9665,0.9800134137906753,8.6875
Artificial_appearing-clusters_2_appearing-clustersperiodic_ARF.csv,19677,75381,4516,426,0.8133,0.9788,0.8884,0.9788,0.9435,0.961,0.9799688717888162,10.84375
Artificial_appearing-clusters_2_appearing-clustersperiodic_CALMID.csv,19890,75027,4870,213,0.8033,0.9894,0.8867,0.9894,0.939,0.9639,0.978847652563689,6.34375
Artificial_appearing-clusters_2_appearing-clustersperiodic_CSMOTE.csv,20001,70637,9260,102,0.6835,0.9949,0.8103,0.9949,0.8841,0.9379,0.9599535482618347,355.0
Artificial_appearing-clusters_2_appearing-clustersperiodic_EFDT.csv,19521,74537,5360,582,0.7846,0.971,0.8679,0.971,0.9329,0.9518,0.9730157312529685,2.65625
Artificial_appearing-clusters_2_appearing-clustersperiodic_MICFOAL.csv,19641,74174,5723,462,0.7744,0.977,0.864,0.977,0.9284,0.9524,0.9701873051072233,3.0
Artificial_appearing-clusters_2_appearing-clustersperiodic_OOB.csv,20083,73768,6129,20,0.7662,0.999,0.8672,0.999,0.9233,0.9604,0.9785933674289525,5.453125
Artificial_appearing-clusters_2_appearing-clustersperiodic_ROSE.csv,19119,57633,22264,984,0.462,0.9511,0.6219,0.9511,0.7213,0.8283,0.8700305657860715,10.53125
Artificial_appearing-clusters_2_appearing-clustersperiodic_SGBT.csv,16252,76501,3396,3851,0.8272,0.8084,0.8177,0.8084,0.9575,0.8798,0.9763717630203551,77.375
Artificial_appearing-clusters_2_appearing-clustersperiodic_UOB.csv,20094,72508,7389,9,0.7311,0.9996,0.8445,0.9996,0.9075,0.9524,0.9736058293492906,5.0
Artificial_appearing-clusters_2_appearing-clusterssudden_ARF-Re.csv,19734,70478,9553,235,0.6738,0.9882,0.8013,0.9882,0.8806,0.9329,0.9683382883058399,11.828125
Artificial_appearing-clusters_2_appearing-clusterssudden_ARF.csv,15847,75102,4929,4122,0.7628,0.7936,0.7779,0.7936,0.9384,0.863,0.968102208408664,15.953125
Artificial_appearing-clusters_2_appearing-clusterssudden_CALMID.csv,17611,73604,6427,2358,0.7326,0.8819,0.8004,0.8819,0.9197,0.9006,0.9662019266272364,8.953125
Artificial_appearing-clusters_2_appearing-clusterssudden_CSMOTE.csv,17501,65819,14212,2468,0.5519,0.8764,0.6773,0.8764,0.8224,0.849,0.923947851198196,304.6875
Artificial_appearing-clusters_2_appearing-clusterssudden_EFDT.csv,14325,74801,5230,5644,0.7325,0.7174,0.7249,0.7174,0.9347,0.8188,0.9509431901187666,2.390625
Artificial_appearing-clusters_2_appearing-clusterssudden_MICFOAL.csv,17312,72613,7418,2657,0.7,0.8669,0.7746,0.8669,0.9073,0.8869,0.9497696642525982,2.609375
Artificial_appearing-clusters_2_appearing-clusterssudden_OOB.csv,19696,69851,10180,273,0.6593,0.9863,0.7903,0.9863,0.8728,0.9278,0.9640207237312848,4.953125
Artificial_appearing-clusters_2_appearing-clusterssudden_ROSE.csv,18989,62485,17546,980,0.5197,0.9509,0.6721,0.9509,0.7808,0.8617,0.9107023663039371,9.796875
Artificial_appearing-clusters_2_appearing-clusterssudden_SGBT.csv,12024,77425,2606,7945,0.8219,0.6021,0.695,0.6021,0.9674,0.7632,0.9622449067149031,77.546875
Artificial_appearing-clusters_2_appearing-clusterssudden_UOB.csv,19681,67640,12391,288,0.6137,0.9856,0.7564,0.9856,0.8452,0.9127,0.9553204334807568,5.296875
Artificial_appearing-clusters_3_appearing-clustersincremental_ARF-Re.csv,29826,61969,8022,183,0.788,0.9939,0.8791,0.9939,0.8854,0.9381,0.9707944807720357,11.765625
Artificial_appearing-clusters_3_appearing-clustersincremental_ARF.csv,28430,63433,6558,1579,0.8126,0.9474,0.8748,0.9474,0.9063,0.9266,0.9710078837207139,16.15625
Artificial_appearing-clusters_3_appearing-clustersincremental_CALMID.csv,29157,62957,7034,852,0.8056,0.9716,0.8809,0.9716,0.8995,0.9349,0.9695334807043611,7.75
Artificial_appearing-clusters_3_appearing-clustersincremental_CSMOTE.csv,28586,61342,8649,1423,0.7677,0.9526,0.8502,0.9526,0.8764,0.9137,0.9501953950588599,491.421875
Artificial_appearing-clusters_3_appearing-clustersincremental_EFDT.csv,25480,63641,6350,4529,0.8005,0.8491,0.8241,0.8491,0.9093,0.8787,0.9537077578369081,2.859375
Artificial_appearing-clusters_3_appearing-clustersincremental_MICFOAL.csv,28712,61454,8537,1297,0.7708,0.9568,0.8538,0.9568,0.878,0.9166,0.951186498050861,3.265625
Artificial_appearing-clusters_3_appearing-clustersincremental_OOB.csv,29671,61340,8651,338,0.7743,0.9887,0.8684,0.9887,0.8764,0.9309,0.966367609969613,6.296875
Artificial_appearing-clusters_3_appearing-clustersincremental_ROSE.csv,29396,53234,16757,613,0.6369,0.9796,0.7719,0.9796,0.7606,0.8632,0.9078161113014459,11.1875
Artificial_appearing-clusters_3_appearing-clustersincremental_SGBT.csv,25329,64941,5050,4680,0.8338,0.844,0.8389,0.844,0.9278,0.885,0.9629671508695363,71.015625
Artificial_appearing-clusters_3_appearing-clustersincremental_UOB.csv,29670,60162,9829,339,0.7512,0.9887,0.8537,0.9887,0.8596,0.9219,0.9602438709458158,4.640625
Artificial_appearing-clusters_3_appearing-clustersperiodic_ARF-Re.csv,30093,65414,4465,28,0.8708,0.9991,0.9305,0.9991,0.9361,0.9671,0.9801762921462407,8.921875
Artificial_appearing-clusters_3_appearing-clustersperiodic_ARF.csv,29984,65688,4191,137,0.8774,0.9955,0.9327,0.9955,0.94,0.9673,0.9800984714380762,11.40625
Artificial_appearing-clusters_3_appearing-clustersperiodic_CALMID.csv,29991,65448,4431,130,0.8713,0.9957,0.9293,0.9957,0.9366,0.9657,0.9791357414465662,6.25
Artificial_appearing-clusters_3_appearing-clustersperiodic_CSMOTE.csv,30012,62502,7377,109,0.8027,0.9964,0.8891,0.9964,0.8944,0.944,0.961519222887698,454.5
Artificial_appearing-clusters_3_appearing-clustersperiodic_EFDT.csv,29979,64581,5298,142,0.8498,0.9953,0.9168,0.9953,0.9242,0.9591,0.9702047731742479,2.328125
Artificial_appearing-clusters_3_appearing-clustersperiodic_MICFOAL.csv,29822,64054,5825,299,0.8366,0.9901,0.9069,0.9901,0.9166,0.9527,0.9689394639225268,2.5
Artificial_appearing-clusters_3_appearing-clustersperiodic_OOB.csv,30102,64413,5466,19,0.8463,0.9994,0.9165,0.9994,0.9218,0.9598,0.9785412593463532,4.8125
Artificial_appearing-clusters_3_appearing-clustersperiodic_ROSE.csv,29654,49280,20599,467,0.5901,0.9845,0.7379,0.9845,0.7052,0.8332,0.8699863965768573,9.578125
Artificial_appearing-clusters_3_appearing-clustersperiodic_SGBT.csv,28933,65815,4064,1188,0.8768,0.9606,0.9168,0.9606,0.9418,0.9512,0.9729052107548273,68.40625
Artificial_appearing-clusters_3_appearing-clustersperiodic_UOB.csv,30106,63809,6070,15,0.8322,0.9995,0.9082,0.9995,0.9131,0.9553,0.9751547375289866,4.46875
Artificial_appearing-clusters_3_appearing-clusterssudden_ARF-Re.csv,29841,61615,8339,205,0.7816,0.9932,0.8748,0.9932,0.8808,0.9353,0.9695991258477098,10.125
Artificial_appearing-clusters_3_appearing-clusterssudden_ARF.csv,28316,63154,6800,1730,0.8064,0.9424,0.8691,0.9424,0.9028,0.9224,0.9695090746589664,12.859375
Artificial_appearing-clusters_3_appearing-clusterssudden_CALMID.csv,28974,62652,7302,1072,0.7987,0.9643,0.8737,0.9643,0.8956,0.9293,0.9670217417681677,6.640625
Artificial_appearing-clusters_3_appearing-clusterssudden_CSMOTE.csv,27711,58363,11591,2335,0.7051,0.9223,0.7992,0.9223,0.8343,0.8772,0.9330822562145806,430.359375
Artificial_appearing-clusters_3_appearing-clusterssudden_EFDT.csv,22919,64516,5438,7127,0.8082,0.7628,0.7849,0.7628,0.9223,0.8387,0.9502186958392458,2.734375
Artificial_appearing-clusters_3_appearing-clusterssudden_MICFOAL.csv,28379,61062,8892,1667,0.7614,0.9445,0.8431,0.9445,0.8729,0.908,0.9472247277754368,3.453125
Artificial_appearing-clusters_3_appearing-clusterssudden_OOB.csv,29759,60794,9160,287,0.7646,0.9904,0.863,0.9904,0.8691,0.9278,0.964501946097761,6.21875
Artificial_appearing-clusters_3_appearing-clusterssudden_ROSE.csv,29451,53691,16263,595,0.6442,0.9802,0.7775,0.9802,0.7675,0.8674,0.9118061252910598,12.21875
Artificial_appearing-clusters_3_appearing-clusterssudden_SGBT.csv,24982,64837,5117,5064,0.83,0.8315,0.8307,0.8315,0.9269,0.8779,0.9613708796867418,73.140625
Artificial_appearing-clusters_3_appearing-clusterssudden_UOB.csv,29732,59517,10437,314,0.7402,0.9895,0.8469,0.9895,0.8508,0.9176,0.9582418924084822,4.546875
Artificial_appearing-clusters_4_appearing-clustersincremental_ARF-Re.csv,39807,53201,6818,174,0.8538,0.9956,0.9193,0.9956,0.8864,0.9394,0.9714683665330679,10.125
Artificial_appearing-clusters_4_appearing-clustersincremental_ARF.csv,39345,53556,6463,636,0.8589,0.9841,0.9173,0.9841,0.8923,0.9371,0.9703961928609637,13.359375
Artificial_appearing-clusters_4_appearing-clustersincremental_CALMID.csv,39521,53540,6479,460,0.8592,0.9885,0.9193,0.9885,0.8921,0.939,0.9692709455692199,6.625
Artificial_appearing-clusters_4_appearing-clustersincremental_CSMOTE.csv,36682,48724,11295,3299,0.7646,0.9175,0.8341,0.9175,0.8118,0.863,0.9275668505228466,535.484375
Artificial_appearing-clusters_4_appearing-clustersincremental_EFDT.csv,36599,53466,6553,3382,0.8481,0.9154,0.8805,0.9154,0.8908,0.903,0.9574175388718762,2.546875
Artificial_appearing-clusters_4_appearing-clustersincremental_MICFOAL.csv,39116,52092,7927,865,0.8315,0.9784,0.899,0.9784,0.8679,0.9215,0.9434965090732031,2.734375
Artificial_appearing-clusters_4_appearing-clustersincremental_OOB.csv,39644,52170,7849,337,0.8347,0.9916,0.9064,0.9916,0.8692,0.9284,0.9647112298033663,5.203125
Artificial_appearing-clusters_4_appearing-clustersincremental_ROSE.csv,33948,38380,21639,6033,0.6107,0.8491,0.7104,0.8491,0.6395,0.7369,0.8181928863185137,10.140625
Artificial_appearing-clusters_4_appearing-clustersincremental_SGBT.csv,38044,53999,6020,1937,0.8634,0.9516,0.9053,0.9516,0.8997,0.9253,0.95739409619826,70.15625
Artificial_appearing-clusters_4_appearing-clustersincremental_UOB.csv,39581,51659,8360,400,0.8256,0.99,0.9004,0.99,0.8607,0.9231,0.9618700263937955,4.84375
Artificial_appearing-clusters_4_appearing-clustersperiodic_ARF-Re.csv,39937,56263,3770,30,0.9137,0.9992,0.9546,0.9992,0.9372,0.9677,0.9803328071813194,9.578125
Artificial_appearing-clusters_4_appearing-clustersperiodic_ARF.csv,39918,56313,3720,49,0.9148,0.9988,0.9549,0.9988,0.938,0.9679,0.9801502175113102,12.453125
Artificial_appearing-clusters_4_appearing-clustersperiodic_CALMID.csv,39933,56144,3889,34,0.9113,0.9991,0.9532,0.9991,0.9352,0.9667,0.9798908560692283,6.09375
Artificial_appearing-clusters_4_appearing-clustersperiodic_CSMOTE.csv,39849,53521,6512,118,0.8595,0.997,0.9232,0.997,0.8915,0.9428,0.9601043397574441,562.65625
Artificial_appearing-clusters_4_appearing-clustersperiodic_EFDT.csv,39856,55422,4611,111,0.8963,0.9972,0.9441,0.9972,0.9232,0.9595,0.9747766950627343,2.515625
Artificial_appearing-clusters_4_appearing-clustersperiodic_MICFOAL.csv,39826,54847,5186,141,0.8848,0.9965,0.9373,0.9965,0.9136,0.9541,0.9632012142614729,2.6875
Artificial_appearing-clusters_4_appearing-clustersperiodic_OOB.csv,39951,55141,4892,16,0.8909,0.9996,0.9421,0.9996,0.9185,0.9582,0.9781960602730374,4.828125
Artificial_appearing-clusters_4_appearing-clustersperiodic_ROSE.csv,39614,42040,17993,353,0.6877,0.9912,0.812,0.9912,0.7003,0.8331,0.8717669973218719,9.21875
Artificial_appearing-clusters_4_appearing-clustersperiodic_SGBT.csv,39341,56185,3848,626,0.9109,0.9843,0.9462,0.9843,0.9359,0.9598,0.9703431684145266,67.265625
Artificial_appearing-clusters_4_appearing-clustersperiodic_UOB.csv,39948,54839,5194,19,0.8849,0.9995,0.9387,0.9995,0.9135,0.9555,0.976442481618221,5.0
Artificial_appearing-clusters_4_appearing-clusterssudden_ARF-Re.csv,39742,52862,7184,212,0.8469,0.9947,0.9149,0.9947,0.8804,0.9358,0.9697487403456052,10.90625
Artificial_appearing-clusters_4_appearing-clusterssudden_ARF.csv,39259,53435,6611,695,0.8559,0.9826,0.9149,0.9826,0.8899,0.9351,0.9691687525055772,13.8125
Artificial_appearing-clusters_4_appearing-clusterssudden_CALMID.csv,39465,53244,6802,489,0.853,0.9878,0.9154,0.9878,0.8867,0.9359,0.9684670230989466,7.390625
Artificial_appearing-clusters_4_appearing-clusterssudden_CSMOTE.csv,35865,48358,11688,4089,0.7542,0.8977,0.8197,0.8977,0.8053,0.8503,0.92149026392342,522.859375
Artificial_appearing-clusters_4_appearing-clusterssudden_EFDT.csv,34654,53644,6402,5300,0.8441,0.8673,0.8555,0.8673,0.8934,0.8803,0.9499819223042781,2.8125
Artificial_appearing-clusters_4_appearing-clusterssudden_MICFOAL.csv,38979,51613,8433,975,0.8221,0.9756,0.8923,0.9756,0.8596,0.9157,0.9412189579419257,3.203125
Artificial_appearing-clusters_4_appearing-clusterssudden_OOB.csv,39588,51741,8305,366,0.8266,0.9908,0.9013,0.9908,0.8617,0.924,0.9624087664675417,6.4375
Artificial_appearing-clusters_4_appearing-clusterssudden_ROSE.csv,39397,45551,14495,557,0.731,0.9861,0.8396,0.9861,0.7586,0.8649,0.9126954408621442,12.59375
Artificial_appearing-clusters_4_appearing-clusterssudden_SGBT.csv,37981,53891,6155,1973,0.8605,0.9506,0.9033,0.9506,0.8975,0.9237,0.9561668984565571,76.828125
Artificial_appearing-clusters_4_appearing-clusterssudden_UOB.csv,39561,51221,8825,393,0.8176,0.9902,0.8957,0.9902,0.853,0.919,0.9595497725825395,4.890625
Artificial_appearing-minority_1_appearing-minorityincremental_ARF-Re.csv,4782,83541,11589,88,0.2921,0.9819,0.4503,0.9819,0.8782,0.9286,0.9643480379491504,7.421875
Artificial_appearing-minority_1_appearing-minorityincremental_ARF.csv,1374,94926,204,3496,0.8707,0.2821,0.4262,0.2821,0.9979,0.5306,0.9685974644876966,9.453125
Artificial_appearing-minority_1_appearing-minorityincremental_CALMID.csv,1861,94313,817,3009,0.6949,0.3821,0.4931,0.3821,0.9914,0.6155,0.9567650848908583,5.75
Artificial_appearing-minority_1_appearing-minorityincremental_CSMOTE.csv,4364,85928,9202,506,0.3217,0.8961,0.4734,0.8961,0.9033,0.8997,0.9472700957578638,47.140625
Artificial_appearing-minority_1_appearing-minorityincremental_EFDT.csv,0,95130,0,4870,0.0,0.0,0.0,0.0,1.0,0.0,0.915516881578456,1.921875
Artificial_appearing-minority_1_appearing-minorityincremental_MICFOAL.csv,834,94712,418,4036,0.6661,0.1713,0.2725,0.1713,0.9956,0.4129,0.8965870101888025,2.390625
Artificial_appearing-minority_1_appearing-minorityincremental_OOB.csv,4168,88864,6266,702,0.3995,0.8559,0.5447,0.8559,0.9341,0.8941,0.9684637535882488,4.71875
Artificial_appearing-minority_1_appearing-minorityincremental_ROSE.csv,3190,91233,3897,1680,0.4501,0.655,0.5336,0.655,0.959,0.7926,0.9634812925401337,9.5
Artificial_appearing-minority_1_appearing-minorityincremental_SGBT.csv,841,95130,0,4029,1.0,0.1727,0.2945,0.1727,1.0,0.4156,0.9697215288017197,100.515625
Artificial_appearing-minority_1_appearing-minorityincremental_UOB.csv,4457,79580,15550,413,0.2228,0.9152,0.3583,0.9152,0.8365,0.875,0.9297954706312404,4.0
Artificial_appearing-minority_1_appearing-minorityperiodic_ARF-Re.csv,461,95708,3792,39,0.1084,0.922,0.194,0.922,0.9619,0.9417,0.9777385427135679,7.765625
Artificial_appearing-minority_1_appearing-minorityperiodic_ARF.csv,76,99483,17,424,0.8172,0.152,0.2563,0.152,0.9998,0.3898,0.9806050050251256,9.203125
Artificial_appearing-minority_1_appearing-minorityperiodic_CALMID.csv,149,99432,68,351,0.6866,0.298,0.4156,0.298,0.9993,0.5457,0.9283133165829146,5.40625
Artificial_appearing-minority_1_appearing-minorityperiodic_CSMOTE.csv,339,98485,1015,161,0.2504,0.678,0.3657,0.678,0.9898,0.8192,0.9675378592964824,6.015625
Artificial_appearing-minority_1_appearing-minorityperiodic_EFDT.csv,0,99500,0,500,0.0,0.0,0.0,0.0,1.0,0.0,0.9009269949748744,2.234375
Artificial_appearing-minority_1_appearing-minorityperiodic_MICFOAL.csv,80,99395,105,420,0.4324,0.16,0.2336,0.16,0.9989,0.3998,0.8042077889447237,2.28125
Artificial_appearing-minority_1_appearing-minorityperiodic_OOB.csv,285,98875,625,215,0.3132,0.57,0.4043,0.57,0.9937,0.7526,0.9682199396984925,4.515625
Artificial_appearing-minority_1_appearing-minorityperiodic_ROSE.csv,245,99190,310,255,0.4414,0.49,0.4645,0.49,0.9969,0.6989,0.9636435376884422,8.046875
Artificial_appearing-minority_1_appearing-minorityperiodic_SGBT.csv,43,99500,0,457,1.0,0.086,0.1584,0.086,1.0,0.2933,0.9876096884422111,102.53125
Artificial_appearing-minority_1_appearing-minorityperiodic_UOB.csv,421,84183,15317,79,0.0268,0.842,0.0519,0.842,0.8461,0.844,0.9151607939698493,4.453125
Artificial_appearing-minority_1_appearing-minoritysudden_ARF-Re.csv,4876,83025,12073,26,0.2877,0.9947,0.4463,0.9947,0.873,0.9319,0.9567181567660079,8.578125
Artificial_appearing-minority_1_appearing-minoritysudden_ARF.csv,1315,94931,167,3587,0.8873,0.2683,0.412,0.2683,0.9982,0.5175,0.9693906989323278,10.921875
Artificial_appearing-minority_1_appearing-minoritysudden_CALMID.csv,1711,94277,821,3191,0.6758,0.349,0.4603,0.349,0.9914,0.5882,0.9614740239747013,6.421875
Artificial_appearing-minority_1_appearing-minoritysudden_CSMOTE.csv,4458,80921,14177,444,0.2392,0.9094,0.3788,0.9094,0.8509,0.8797,0.9313453572457226,71.71875
Artificial_appearing-minority_1_appearing-minoritysudden_EFDT.csv,0,95097,1,4902,0.0,0.0,0.0,0.0,1.0,0.0,0.9173983787250188,2.21875
Artificial_appearing-minority_1_appearing-minoritysudden_MICFOAL.csv,199,94975,123,4703,0.618,0.0406,0.0762,0.0406,0.9987,0.2014,0.8880533342576306,2.515625
Artificial_appearing-minority_1_appearing-minoritysudden_OOB.csv,4503,86941,8157,399,0.3557,0.9186,0.5128,0.9186,0.9142,0.9164,0.9619821117941604,5.078125
Artificial_appearing-minority_1_appearing-minoritysudden_ROSE.csv,3060,91458,3640,1842,0.4567,0.6242,0.5275,0.6242,0.9617,0.7748,0.962607275902608,10.625
Artificial_appearing-minority_1_appearing-minoritysudden_SGBT.csv,879,95096,2,4023,0.9977,0.1793,0.304,0.1793,1.0,0.4235,0.9701250784702339,102.796875
Artificial_appearing-minority_1_appearing-minoritysudden_UOB.csv,4528,80092,15006,374,0.2318,0.9237,0.3706,0.9237,0.8422,0.882,0.9343916296220578,3.71875
Artificial_appearing-minority_2_appearing-minorityincremental_ARF-Re.csv,9798,80191,9944,67,0.4963,0.9932,0.6619,0.9932,0.8897,0.94,0.969796961931659,7.84375
Artificial_appearing-minority_2_appearing-minorityincremental_ARF.csv,5907,87784,2351,3958,0.7153,0.5988,0.6519,0.5988,0.9739,0.7637,0.9747485057259524,10.640625
Artificial_appearing-minority_2_appearing-minorityincremental_CALMID.csv,6713,86855,3280,3152,0.6718,0.6805,0.6761,0.6805,0.9636,0.8098,0.963118797053617,6.265625
Artificial_appearing-minority_2_appearing-minorityincremental_CSMOTE.csv,9180,83061,7074,685,0.5648,0.9306,0.7029,0.9306,0.9215,0.926,0.9658102607872276,85.78125
Artificial_appearing-minority_2_appearing-minorityincremental_EFDT.csv,62,90135,0,9803,1.0,0.0063,0.0125,0.0063,1.0,0.0793,0.9404492939590445,1.984375
Artificial_appearing-minority_2_appearing-minorityincremental_MICFOAL.csv,4762,87876,2259,5103,0.6783,0.4827,0.564,0.4827,0.9749,0.686,0.9355633919734804,2.375
